número,fecha_dictamen
41849-65370-DG,2003-05-15
34579-23909-EA,2015-05-13
98590-52997-OD,2018-08-28
39131-16065-HH,1965-07-05
31635-19662-OO,1992-08-29
57347-98110-HB,2018-03-03
77779-11003-BK,2010-08-26
3024-33782-NN,2018-08-11
41337-65665-OE,2008-01-07
32170-87898-KK,2019-08-28
60876-39139-IL,2007-07-24
30532-74537-IK,2019-04-26
55784-55491-GE,2019-06-13
94920-31660-BI,2017-01-24
94941-64370-GJ,2008-11-30
78534-96139-GJ,2012-01-18
57799-16568-EA,2007-04-24
73313-31641-KB,2015-07-27
75953-9088-DL,2018-04-15
89576-61146-GO,2019-07-19
23053-7242-LA,2007-05-20
98945-24433-DK,2007-02-16
9854-39222-MG,2009-12-17
78445-49322-KL,2003-10-11
5344-64950-FD,2019-02-25
66498-73183-MM,1998-08-03
41798-31072-LL,2013-05-13
86594-45334-JD,2011-07-04
64923-32653-MM,2019-07-07
99893-52065-IF,2019-08-12
25802-48979-HF,2013-07-15
86685-27479-DI,2018-11-24
5969-62821-EH,2019-05-03
22234-56589-FD,2010-08-31
86576-79815-HI,2012-03-24
11814-50233-OK,2019-07-25
96638-75395-KI,2006-11-06
6907-67836-AD,2017-03-09
34262-10163-HK,1988-10-28
2400-50342-BO,1974-02-11
36243-43934-ED,1999-07-02
97654-6596-OK,2015-02-05
10196-2568-JG,2018-03-18
54566-26281-LE,2007-06-16
1249-88690-NF,2019-08-13
10808-25577-KA,2001-11-11
90982-73444-KE,2017-10-12
66456-57616-BK,2018-06-13
62657-80697-EB,2005-02-06
75837-27858-JM,2019-03-27
51975-51592-IL,1991-12-27
11597-55312-AN,2016-12-22
72782-69199-MH,2006-09-20
85833-79083-KF,2017-05-20
38340-49400-KN,2009-12-07
9302-91051-NO,2017-02-09
30823-26165-GI,2016-12-05
36272-75403-BI,2019-08-29
37952-41228-AF,2019-07-10
72718-19819-BB,1985-07-06
7583-20582-FA,2018-06-10
63090-74250-DF,2015-11-22
39781-12195-DG,2017-10-13
98718-78975-FL,2009-04-04
67982-75708-NK,2015-01-20
35092-13119-LJ,2012-03-22
78452-59235-FM,2011-11-04
98790-89258-NH,2012-07-31
78024-46254-KO,2014-07-20
35922-94174-HN,2003-07-22
52876-12159-DN,2015-10-01
52609-50670-BN,2018-02-23
19451-18360-AB,2011-02-01
232-816-AM,2018-06-08
51170-41500-AG,1999-09-19
48031-51982-MO,2017-12-09
28700-1839-NG,2018-09-25
31606-36745-BD,2013-06-28
72007-27376-ME,2009-11-06
52299-76135-DL,2018-04-01
75624-6603-MB,2009-08-09
96391-81717-BE,1996-11-06
46687-76068-HK,2018-12-17
91640-47850-AH,2008-11-30
485-30406-DN,2019-04-15
41644-48634-BF,2018-03-28
14142-48226-DE,2019-07-01
15825-28387-AM,2012-02-05
52510-15778-JH,1999-08-20
55323-92546-NF,2016-09-14
17361-13593-DN,2019-05-30
36502-99419-GB,2019-03-28
693-70782-DK,2002-02-03
29982-95316-IN,2011-05-10
66419-48319-FN,2014-04-26
68915-39965-MD,1982-06-02
37001-85693-IL,2008-08-17
50816-11147-ND,1990-03-28
71715-83617-GB,1995-04-21
57356-84030-DB,1995-01-30
52205-38659-AI,2019-07-18
76804-26328-LJ,1995-09-13
64776-66468-LF,2002-06-24
74473-99787-EF,1990-04-26
66127-53720-FM,1994-01-28
26538-99698-GM,2018-06-15
76155-53899-EA,2002-05-27
86833-58297-GG,2014-06-26
48122-50579-EJ,2010-01-13
44947-65044-FB,2009-08-01
38117-46551-OH,2019-05-20
82929-35643-LH,2015-05-23
79023-7409-OO,2009-06-06
28283-21675-AK,1992-11-19
77564-88116-MH,2014-05-21
582-47039-GF,2010-06-20
97821-83410-MD,2013-08-01
48948-38233-OF,2003-11-09
61997-15330-FO,2007-07-12
54713-61909-JD,2004-01-02
59216-31012-JL,2016-02-29
28212-24118-KA,2019-01-15
78808-20712-BL,2017-04-08
88762-85416-AE,2017-07-20
43686-1727-JD,1976-01-21
98765-61848-NO,2018-08-19
10826-16059-OE,2018-03-26
7733-97568-IB,2018-12-07
19706-881-JD,2001-08-09
98390-60271-BE,1989-10-24
16487-20429-FE,2017-01-20
5337-736-BL,2004-07-01
99091-95670-JI,2010-12-22
52339-89805-BM,2019-03-23
35511-237-GA,1988-02-27
65955-75606-FJ,2017-07-16
15944-59755-KK,1984-03-17
50428-9783-NO,2017-09-25
43302-42505-GH,2011-10-14
5290-71716-HG,2017-02-19
16640-45424-JI,2017-09-05
79881-4024-AI,2019-07-13
16991-91413-BN,2018-10-19
99699-17069-BI,2019-01-28
99796-12035-KL,2018-08-07
59617-25599-IB,2019-08-23
89136-44867-KK,2014-02-08
20984-64096-KH,2014-12-31
17875-77983-JA,2017-10-13
73812-38758-LI,2012-12-17
54870-89021-KE,2019-08-08
77069-4592-FB,2008-05-20
84520-77231-BB,2012-04-26
2787-4686-GM,2013-12-13
77792-28139-BL,2017-12-21
1390-67005-HF,1991-06-20
85241-82530-IG,2017-08-02
34146-73294-OA,2018-07-02
2154-86373-HG,2016-01-31
96919-90306-DH,2003-06-27
17324-86254-OM,2019-03-05
7524-12408-EK,2019-08-27
27557-6122-AJ,2016-09-22
96025-59664-BL,2015-04-14
26037-17216-OG,2017-03-03
91435-2461-LF,2019-08-02
76816-40693-KJ,2014-01-09
65269-36480-JB,2018-02-12
70135-96760-DH,2016-12-26
86512-27391-NO,2000-03-20
8820-51396-FM,2017-08-09
32590-44363-DA,1980-08-09
40530-20787-BB,2017-08-31
31776-61867-AK,1979-10-31
91920-6019-EB,2018-01-13
4404-5912-BM,2010-12-02
22804-70929-LF,2011-03-01
13156-32336-GG,2015-05-25
76167-20922-AF,2015-06-03
64139-80271-MJ,1989-04-07
97095-76337-BK,2019-04-01
11998-16864-II,1993-01-31
18304-3960-IO,2014-03-15
48499-31366-DK,2016-10-25
77631-78475-HK,2010-04-13
20732-57205-NJ,2017-03-09
69942-10319-HK,2018-07-12
41843-6979-EE,2002-10-02
7665-67268-KD,2019-01-19
61618-72450-MH,2009-09-28
58887-12933-LM,2019-08-14
86387-32624-HB,2004-07-07
91114-97161-IA,2017-10-15
91235-52912-OJ,2008-11-23
7292-15707-KF,2007-09-29
15629-50421-KK,1996-03-15
48636-89179-JK,1992-06-25
10188-8922-KD,2002-03-15
66718-72398-BM,2005-12-04
68501-93345-BB,2018-01-09
55508-19119-FB,2012-01-17
18731-69078-DD,2019-07-08
65190-27290-HA,2001-08-19
31475-85462-MI,2009-05-17
53398-78201-ED,2012-06-24
83207-8542-KB,2019-03-02
39376-9365-JE,2012-09-22
87230-21045-BO,2011-02-19
53325-86917-LO,1998-01-06
93887-86362-BM,2001-05-16
61669-90223-HG,2015-12-28
96403-59841-NO,2015-10-26
97967-60804-BJ,2011-07-05
94971-74312-AF,2019-06-09
49806-34453-FI,2011-11-11
31211-47016-JK,2014-02-10
817-78439-DH,2018-01-11
48838-35671-EH,2017-01-29
80399-14276-NI,2014-06-30
24828-25424-DD,1993-06-30
31355-34277-MM,2011-07-25
47486-15261-NJ,1988-09-25
88229-13776-EM,2019-01-05
68454-99031-AF,2000-06-29
59804-198-KF,2018-08-25
24191-96222-LA,2014-08-17
69020-24245-ON,2010-10-18
41619-35469-OB,2017-04-29
87159-44327-KG,2017-10-18
55748-51824-BN,2014-10-07
75679-56126-NN,2017-04-21
32145-88490-II,2005-11-19
38456-30979-EJ,2017-02-20
22108-32660-KB,2009-07-11
42455-45314-EB,2017-02-15
94312-3887-LE,2012-11-07
20544-61135-NA,2004-11-06
84264-36146-MB,2016-12-31
99342-23370-GN,2016-04-26
37194-93260-ND,2016-02-05
65416-77551-IG,2006-08-10
79294-88423-IG,2013-10-14
36132-72291-IE,2000-01-28
48003-13491-EM,1999-01-27
82580-24255-OG,2019-08-19
7835-31122-MJ,2014-09-21
15615-6049-BB,2012-12-15
14268-25022-IG,2017-09-21
2877-41188-HL,2018-12-03
52760-66876-GB,2018-10-27
57543-50878-IK,2015-09-26
46220-72141-GA,2019-06-08
39419-91553-BJ,1996-02-15
2629-97183-AB,1997-10-20
18884-92956-OJ,2019-07-24
85094-30160-EG,2008-05-25
41562-74782-JN,2015-05-02
25903-57326-BH,2016-10-10
66519-37399-GD,1996-09-21
12590-66068-DJ,2019-02-22
94990-36379-FF,2016-09-02
46430-6088-BD,2019-08-18
28560-84572-LG,2004-02-13
47500-72503-ME,2017-04-11
84-27099-GG,2007-02-03
82302-89280-AL,2002-09-23
90226-78147-OF,2014-02-13
22505-71241-BF,2017-05-29
90129-73839-HN,2017-11-12
43153-70016-ND,2010-09-01
72849-45238-BJ,2010-07-19
25758-37425-JD,1995-04-08
86106-82215-JH,1998-07-18
46259-69330-JM,2013-07-20
72961-88230-MK,2008-04-26
8694-24662-KH,2010-12-27
57212-56981-IF,2007-10-13
79937-94718-LA,2007-01-27
96538-33513-JI,2010-03-28
5882-87297-JA,2017-10-02
78738-63842-BG,2016-11-09
5860-43072-EJ,2017-07-30
21051-79203-AE,2018-12-04
13425-43171-FH,2009-06-29
33015-79242-KG,2018-03-28
15397-31405-HF,2018-02-10
56014-38819-IM,2015-09-12
53227-78495-JB,2019-07-12
40675-76748-EF,2017-08-05
43162-53870-MI,2016-09-29
42078-34211-BF,2005-08-12
41149-74147-GB,2018-08-01
73177-60472-AB,1993-12-15
39783-16442-MF,2013-10-15
545-41041-GF,1994-08-20
83025-36164-FJ,2005-06-16
11369-25268-GE,2015-02-17
98567-49499-IN,2015-01-27
87860-45081-KE,2019-03-15
12347-16229-MI,2008-08-13
31905-46006-BE,2016-10-17
84332-60307-IL,2018-09-05
45995-63666-HJ,2017-06-01
79049-44961-DG,2016-05-05
9654-85056-GA,2018-03-13
78989-29849-NJ,2019-06-15
69591-54613-OM,2005-04-05
66453-26228-DE,2011-10-10
18117-40621-GD,2007-09-22
20386-73022-IB,2016-02-10
52249-97396-IN,2011-02-24
74139-64475-HE,2013-01-22
24108-81303-LM,2019-04-22
14992-3231-KB,2019-03-17
31381-29030-OA,2013-09-25
88064-83576-AJ,2011-11-06
95984-85577-ND,2008-10-14
24873-72339-FG,2015-03-22
83662-75298-GD,2008-01-29
548-5377-IJ,2018-09-25
22160-63298-OL,2010-11-26
46806-22537-OE,2018-07-23
12416-78356-LE,2000-05-31
33701-20851-HE,2019-08-04
46467-65395-LJ,1974-11-10
30991-35001-LL,2018-06-17
60352-70904-IO,2019-08-01
12838-62189-EB,2013-07-25
85118-25665-EE,2019-07-17
35353-78959-JB,1980-12-27
31661-26071-JB,2015-05-04
56557-44466-BL,2018-06-25
62535-17988-HO,2001-03-06
98746-15932-OB,2019-07-24
52962-87842-KN,2016-03-12
69438-68285-IH,1996-01-30
12698-64054-AD,2006-05-21
56561-61989-LM,2019-02-21
79792-60311-NE,2015-04-14
96526-77927-BD,1959-04-23
26946-35277-LG,2016-04-17
43415-87412-BF,2019-07-08
87064-84946-BK,1999-08-13
86615-99281-DJ,1973-07-04
31739-9065-GL,1987-02-23
55268-10912-JE,2017-04-20
44173-39096-IK,2003-06-27
53595-82398-EG,2014-04-27
69865-49931-BM,2019-05-09
28057-34113-HF,1987-05-29
44325-92360-KJ,2011-05-08
33245-86802-OJ,2018-05-15
55368-77860-BG,1966-08-24
25260-65769-AG,2019-08-26
5440-21608-BD,2013-05-22
77556-25551-EF,1999-07-30
3457-98166-FE,2019-05-20
23047-61753-MB,2018-09-19
37523-38768-FL,2008-11-23
946-92475-GB,2017-11-15
89119-14200-FB,2008-03-18
14238-10255-OB,1996-08-21
20233-90628-NB,2003-08-27
91012-60727-AA,2014-05-18
17159-88918-HJ,2018-05-13
87707-57901-NI,2018-04-23
24068-48528-FI,2011-07-31
13566-2192-EL,2015-10-30
79525-8665-LJ,2008-07-01
46060-11472-MN,2017-03-19
8235-7584-MO,1997-09-09
80704-63148-AM,2017-10-23
84503-89112-BE,2011-01-13
22200-1639-BE,2010-04-25
60792-52787-AI,2017-08-15
44301-11481-OJ,2015-03-20
20903-2090-KL,2019-08-07
42337-25497-MO,2019-08-02
79288-35590-MG,2018-08-02
39592-42379-BH,2016-03-30
82192-47589-GM,2019-04-02
57066-35061-EM,2011-02-14
6509-16239-BD,2010-08-01
18897-56091-OO,2013-08-19
47143-66271-OL,2004-10-16
15565-5538-DB,2016-02-19
85155-68443-JD,2016-12-23
51201-56516-MB,2004-08-15
13966-8193-AI,2001-08-22
10809-48703-LG,2001-04-28
21969-74485-OH,2000-01-12
234-21969-NK,2003-08-03
17763-80095-GJ,2019-03-02
48699-94561-EI,2016-04-28
29440-2503-MB,2001-10-05
22539-49656-EA,2019-03-03
57135-44729-DH,2006-11-08
70494-96873-EA,2011-10-15
60673-52950-NO,2011-04-04
34049-47076-AN,1961-07-15
64445-49156-ML,2015-11-12
83248-15769-LB,2019-04-26
4831-46746-BF,2019-08-28
78119-74196-LO,2007-11-14
88866-23241-KB,1992-09-28
96082-34195-DF,2014-06-02
36190-83508-LD,2012-07-07
57697-46918-HB,2013-03-02
88122-36542-MB,2008-04-02
88811-97807-JA,2018-10-31
93500-1951-EK,2019-08-21
24139-68339-HL,2013-07-23
68041-66645-BN,2018-06-06
38805-21217-JO,2017-09-14
25413-3848-NO,1972-03-19
66736-68872-JO,2015-10-02
78993-99535-IB,2019-02-04
6009-71742-MJ,2014-09-02
10475-62105-NI,2017-10-21
18731-45233-OK,2013-11-09
29446-47988-FK,2019-08-14
25606-91904-IN,2017-05-14
35661-24538-FD,2019-07-16
78512-99094-OB,2016-03-21
84594-25466-AH,2011-01-24
48289-34562-LE,2018-06-20
76386-19028-BK,2017-02-14
5402-27727-MN,1980-09-27
164-60010-AB,2007-10-22
61789-95733-AK,2019-05-18
62911-59956-BO,2019-04-06
55616-16890-NL,2017-01-09
50768-62209-AH,2017-05-23
69982-29485-HB,2016-03-23
53401-4772-MG,1951-07-01
57316-26439-NL,2013-03-25
35010-85071-JH,2017-02-18
70251-80101-JD,2013-01-25
6942-59966-BB,2019-01-27
96873-36628-AH,2011-08-19
73556-60536-FH,2010-06-05
24336-72186-IE,2017-05-01
68316-87364-ND,2014-11-11
70903-31577-JA,2017-07-13
55476-96651-AM,2015-01-27
17200-18538-FL,2005-07-29
91482-74704-OD,2018-06-30
12132-39593-NE,2011-11-30
43438-77825-OM,2014-06-18
30042-84306-OL,2013-11-07
77986-37820-FN,2017-03-07
31298-94110-MF,2014-01-01
95608-89697-ME,2019-05-17
61961-53727-KD,2008-03-09
15173-65579-OB,2012-09-30
36913-41749-LB,2008-05-03
28900-77122-FE,2013-03-05
1410-45407-DB,2019-08-05
71502-83400-GD,2019-05-25
45126-11706-AB,2019-08-13
24874-67137-OE,2011-01-05
55883-55680-MA,1992-09-16
48780-9782-GM,2010-06-10
23066-85302-EB,2017-07-30
46564-19615-LB,2010-03-27
60998-17348-EL,2017-02-13
63375-31059-LL,1986-08-15
94092-52053-AK,2019-08-17
38214-75339-HO,2014-09-14
5627-63204-BB,2005-07-26
29153-85487-HI,2017-11-30
96504-47967-AB,2014-03-16
38238-6605-JG,2019-06-14
14848-54287-EM,2017-12-30
35656-81563-FB,2013-09-16
67304-29477-FB,1983-03-26
50158-21984-DE,2007-07-01
27767-50669-EM,2008-08-14
49675-20661-JB,2019-01-07
38540-91183-GA,2016-08-31
36023-4187-MJ,1992-03-09
11097-76857-BN,2014-09-11
60786-85479-HI,2011-01-31
67231-54376-GN,2007-10-19
3300-70580-FB,2003-10-15
46454-57790-EK,2017-12-04
31946-57155-NF,2008-02-10
57753-61975-BG,2019-08-21
794-38081-AF,2018-07-13
58874-14977-IB,2009-02-11
64175-21422-KB,2018-07-07
43078-48435-IB,1998-07-22
67227-69547-AE,1998-11-12
57290-85850-OF,2016-11-16
26985-76725-LD,2008-01-12
4291-63490-BM,2017-12-02
67299-99453-EI,2010-04-20
32780-35617-EI,2018-07-25
49852-63437-BM,2006-12-04
12976-52979-LD,2015-08-20
29769-92980-EO,2018-01-01
35452-37034-OM,2016-02-16
55578-89501-BF,2017-01-02
59589-41893-BK,2018-01-28
27296-26937-LO,2019-07-03
1351-32991-NE,2003-01-23
10970-24230-NJ,2015-12-22
81377-13938-ND,2011-04-16
33674-9575-HO,2011-09-21
3350-77197-GK,2006-06-23
14291-72167-FB,1998-11-20
10421-88381-JB,2018-08-09
28780-22044-JG,2013-12-06
60834-53260-HN,2018-12-20
1694-21510-IA,2013-08-25
22960-17863-OA,1990-09-19
40469-66386-LA,2013-06-02
12735-40778-JM,2007-02-22
30559-68103-JH,2019-03-02
81613-55346-KH,1990-12-21
92119-52061-MI,2007-09-11
77871-35857-EG,2007-01-04
62296-90425-JJ,1989-09-15
50839-34559-IF,2016-08-30
75648-16627-ND,2018-03-28
45678-45087-KO,2015-05-27
1203-7247-NH,2019-01-09
45538-26354-EH,2018-06-22
95955-91265-GF,2008-11-10
88101-56152-GD,2019-01-25
79388-4070-DD,2013-04-20
96994-56840-GM,2006-12-08
91403-99890-IA,2018-11-04
17756-56966-NI,2015-04-13
55159-53517-IL,2013-01-07
90303-71829-MM,2014-04-07
22225-80473-BK,2017-07-06
51081-92305-IL,2019-07-12
4583-60169-OL,2013-11-21
71945-82924-KI,1990-12-13
68954-37410-ME,2016-03-30
97091-32872-DJ,2008-07-18
38885-7149-DM,2016-11-29
32173-20206-MK,2005-08-12
65609-45216-DJ,2015-02-28
92923-91388-HL,2002-05-10
80223-13253-DD,1984-12-06
96299-36523-IB,2019-03-21
61210-77025-OB,2018-12-05
92371-30209-EE,2012-09-07
10005-7414-LB,2019-08-28
84464-75537-AA,1977-05-15
89430-75386-JN,2018-08-06
76917-50566-BM,2013-12-22
70392-10105-HO,2018-08-08
90334-35749-OE,1992-12-29
19397-52319-MF,2014-02-03
81328-41065-LN,2014-05-05
20415-16943-FD,2018-02-14
9096-60493-NA,1987-07-13
1289-99000-EN,1978-07-21
55127-87277-HF,2012-03-25
42276-99019-AE,2019-01-17
21466-32413-GO,1989-05-22
13855-64735-OH,2010-09-29
99913-7345-BB,2013-08-04
88797-95520-NB,2014-11-30
24329-3096-HE,2013-11-19
86506-56726-LE,2005-10-22
43301-51186-IK,2019-07-24
72022-44120-MB,2015-03-12
69804-15403-NI,2016-07-07
56416-66236-BM,2001-09-24
45315-28463-BE,2018-01-19
11107-2061-FB,2013-05-08
77988-49510-FA,1983-10-18
90721-37677-HM,2008-01-07
78906-46079-MB,2015-11-07
49766-64030-LB,2019-05-13
10833-36005-AO,2019-05-20
30516-94001-AG,1995-06-23
20374-40968-LB,2017-03-19
72867-15964-AA,2017-08-22
22919-68508-EN,2019-08-06
32405-5881-OE,2009-07-31
63961-54400-LJ,2001-06-23
85712-80411-FM,2018-06-03
27096-62086-OM,2010-02-04
29638-45590-GJ,2016-10-28
97551-7889-IH,2016-07-01
15086-40730-GL,2015-03-13
23920-73752-OM,1991-10-22
43272-10370-GJ,2012-06-12
38642-11568-MN,2010-09-22
24756-1540-AI,2014-02-15
89155-73624-BB,2014-04-06
72636-55116-KB,1987-01-13
74933-76586-NH,2014-04-01
53909-72920-IB,2018-11-14
30818-70453-IE,2019-07-25
41601-1329-HE,1988-11-30
22670-98291-BB,2015-01-25
77434-98724-HB,2019-03-21
80241-54613-EO,1993-08-31
24254-64694-IK,2017-10-14
55811-79780-MG,2018-04-29
16872-28798-OL,2019-05-08
65067-12774-MG,2017-03-09
30857-19457-BE,2016-09-07
94007-83426-MH,2019-01-16
43184-68123-LG,1998-09-02
25762-64333-EO,2019-05-03
91940-59386-IN,2016-05-15
58065-93411-HD,2004-08-03
7872-24866-KI,2015-10-31
78037-97204-DE,2003-12-21
48443-1096-GM,2018-08-17
71607-38788-KB,2007-12-14
29666-55463-JE,2019-02-26
81604-54807-AL,2013-10-06
1504-9271-GA,2006-10-06
60632-36851-AF,2017-07-08
67454-66758-IB,2019-08-17
44396-20166-KF,2016-04-27
23262-75273-EG,2017-01-16
40126-85090-OI,2018-06-06
91016-19666-NH,2012-05-06
67960-38140-NO,2013-07-27
71448-43942-IA,2017-05-17
66596-40216-AH,2015-04-20
22822-27749-KK,2017-08-15
77986-90786-DM,2015-07-01
84329-45379-GG,1998-06-12
11999-95553-AB,2010-03-25
74606-42060-JE,2002-05-31
55224-74694-NM,2017-09-07
78804-9564-JF,2014-11-13
66867-75759-EL,2016-06-14
752-58768-AO,2009-02-10
10698-9002-JE,2019-08-07
59902-43068-EJ,2018-02-07
20242-72360-LD,1992-05-07
68080-29219-FJ,2016-01-30
97699-43534-JG,1979-07-10
64691-10906-IH,2018-11-01
24466-3525-MG,2014-02-27
93131-88425-BH,2016-11-05
92759-17849-HJ,2006-11-26
22299-82444-JI,2004-06-26
51470-82710-LJ,2010-10-27
54221-47437-IB,2019-04-16
53702-52315-NO,2015-06-05
95315-78000-EK,1967-04-12
83587-20320-KB,2008-08-18
63805-33107-OF,2017-04-14
40510-62123-BA,2018-04-25
5826-18315-HK,2017-03-19
25948-65735-BB,2018-03-30
43715-19190-DE,1972-12-03
96694-43934-NB,2011-05-17
8231-57858-OF,2018-04-15
4881-22666-GE,2013-12-08
63167-16848-IJ,2019-01-11
56735-88000-HM,2018-11-23
910-20304-AB,2018-11-22
47337-42767-OF,2004-05-17
51685-41203-NO,2019-08-12
19872-26468-BD,2002-12-06
86492-78246-AB,2013-02-07
36417-22365-EK,2013-05-16
14730-448-KL,2017-01-12
66120-47289-KF,2003-02-24
62645-30029-NI,2009-07-17
79191-90179-KD,2010-06-14
62916-10553-GK,2001-01-15
70403-87176-BK,1998-03-08
53698-33545-BA,2019-05-22
71528-32917-GN,2009-03-27
41533-63216-JF,2016-07-23
8920-69252-MN,2016-06-07
9834-51216-JN,2014-03-26
28619-89588-AL,2011-12-22
42932-16159-MN,2013-02-20
52207-22541-DG,2017-07-28
27174-6147-KA,2014-04-15
88235-14237-JA,2016-04-11
26272-59871-EH,2004-06-07
59471-73234-MI,2004-01-03
44017-83872-BO,2019-03-24
16074-27200-FJ,2004-04-29
23579-58409-BH,2019-04-27
25612-62906-HJ,2015-05-10
61129-11303-LB,2010-09-22
27974-968-AH,2019-08-22
34078-92870-KB,2019-07-06
26247-71049-AA,2015-10-13
795-43932-IF,2002-06-20
54620-65321-BN,2005-08-15
92785-84997-LL,2009-03-02
49660-97515-AB,2000-07-08
19252-25274-MD,2009-01-30
15649-64852-GO,2019-02-05
14362-58052-OI,2010-05-31
50644-92675-MN,1998-08-21
39902-39736-MI,2017-06-23
81832-76966-JN,2019-08-25
99890-58504-DJ,2019-04-15
33629-78448-GN,2004-11-10
53660-29532-EE,2015-01-23
66749-13508-DO,1988-08-20
68389-37672-AD,2015-05-21
80956-69663-KL,2014-07-18
16939-3492-BF,2019-05-23
18590-32206-JH,2013-05-07
45809-22483-HB,2015-07-15
932-78586-MM,2018-06-20
26342-63255-BF,2016-10-05
84411-39482-FH,2017-12-30
40688-2565-MJ,2018-11-07
22557-49208-GN,2016-06-26
49816-85026-KG,2003-12-05
62332-52848-EJ,2019-03-03
1655-56819-GA,2006-04-21
502-51476-EN,2017-11-08
69504-14930-OJ,2010-10-12
78258-8562-BA,2018-04-20
84833-86412-NE,2001-04-29
55680-343-BJ,2015-04-15
23450-50147-FD,2018-05-06
33192-84987-OM,2013-01-18
50861-39278-OO,2010-04-20
7816-7469-MB,2014-09-18
54059-72154-FF,2018-09-29
10315-64569-OB,2018-04-26
71659-23045-BO,2016-08-29
42081-20990-BG,2014-05-06
13590-71024-AH,1978-06-24
30549-79649-GG,2018-06-03
44660-42264-HG,2005-02-23
32090-46938-BG,2017-12-09
99208-92427-JG,2018-01-29
91068-11647-LJ,2018-12-21
3463-90760-KB,2018-11-12
67740-53420-EO,2009-03-03
72184-83703-BI,2008-01-30
78239-17216-JE,2015-06-08
46376-38781-EN,2018-05-26
73613-69749-GI,2014-07-25
90562-72494-ED,1994-08-22
35855-67046-NG,2004-01-15
76024-40030-DB,2013-08-02
12215-72268-NJ,2016-01-16
28513-10098-IL,1957-09-10
39956-83921-LK,1997-06-04
17514-16908-LH,2013-09-18
25443-11067-JE,2017-09-05
53110-94973-JK,2015-10-10
27337-86642-GO,2018-11-30
99629-24963-HG,2011-06-24
87659-52349-BO,2019-08-25
18833-41700-BD,2011-11-13
14044-98553-BB,2000-06-13
33696-80911-JO,2005-09-24
44362-21126-KF,2017-10-01
97281-45795-DE,2008-12-22
96909-66110-KH,2005-02-17
94917-15733-LA,2018-10-26
19819-13255-KJ,2016-10-20
83924-16918-BB,2018-11-02
27904-71524-EA,2012-12-28
5477-74734-DJ,1999-03-05
77473-98156-IB,2015-10-04
92716-23295-AL,2019-02-08
36963-82109-OD,1982-05-19
21466-56481-FO,2018-04-08
11904-72750-MB,1978-06-23
17042-25113-HJ,2016-01-27
56550-26337-ME,2016-07-15
82773-99403-HO,2000-07-15
88923-95406-BH,1997-09-22
77200-74378-OA,2008-02-24
37441-829-AJ,2011-11-10
30851-48865-KN,2004-09-13
68171-84988-KN,2015-05-14
13268-27134-OD,2017-08-05
76873-15960-DO,2011-04-13
73270-91486-BD,2018-12-31
32427-27549-OM,2019-05-29
78887-13594-HM,2019-05-31
82662-60182-DF,2017-10-01
20369-63612-BH,2001-06-06
7677-48304-JG,2018-08-23
27391-73796-EF,2013-10-22
70016-63332-ML,2019-02-21
29258-30699-JM,2004-04-19
25619-90411-BH,1994-08-20
36165-33765-KI,2012-05-05
70278-66185-FD,2017-06-26
59173-86933-BF,2006-02-14
68927-34384-JL,2010-04-12
62986-24901-AI,2017-01-17
80484-58926-OA,1991-10-02
89521-89591-NN,2004-06-09
48619-30181-HG,2018-07-23
21358-71841-KK,2019-03-29
71275-38361-HN,2003-04-30
17998-50252-KM,2016-11-07
2491-64572-NH,2014-02-05
491-61951-HH,2013-06-12
66727-66965-GN,2011-11-03
32219-52552-HB,2019-05-20
17669-26850-LI,2017-10-29
62101-24403-BG,2012-04-04
39410-18540-IB,2012-11-30
47452-2176-FM,2015-12-09
85430-28750-JO,2019-07-31
9195-2123-BA,1988-08-28
96794-80044-IG,1966-01-06
83637-35729-MB,2003-04-28
23028-83776-DN,2019-08-27
89879-21521-HE,2006-04-09
70320-63177-AB,2018-06-26
59210-60315-HK,2015-03-17
96829-22106-BH,1996-04-30
53560-52416-EF,2018-04-16
67191-58761-NI,2019-08-15
67847-62767-EB,1994-10-24
41445-90457-HH,1988-09-07
26073-68612-FL,1994-05-13
74067-55122-MO,2016-07-14
35463-3466-HO,2011-11-07
74364-24052-MM,2015-03-21
8913-28259-EE,2003-03-17
34782-5145-OI,1984-11-26
22650-19971-DI,2018-06-03
64653-16680-OL,2001-10-09
89546-91348-GF,2000-04-14
29456-76317-KJ,2017-08-16
73953-80553-JB,2015-01-22
76237-25218-OB,2009-10-26
34402-74137-EI,2012-05-13
84136-59686-HG,2013-02-11
39798-53417-LN,2013-01-31
51017-54578-FO,2018-01-17
21912-51930-OI,2014-05-01
67314-26457-AH,2016-06-15
56230-2827-FJ,2012-03-26
94368-66883-KO,2005-08-13
88234-86232-HB,2017-09-22
60095-41708-NL,2016-04-03
68756-22404-BE,2012-04-25
36594-74449-OA,2016-07-29
74673-57853-NK,2015-04-01
50194-38238-DO,2004-06-01
26858-64232-KE,2005-08-23
89733-13925-HG,2017-12-30
28316-84499-FK,2011-09-01
97436-81856-EF,2018-04-06
49192-43391-DN,2010-10-29
73707-78802-AN,2018-06-21
49845-62556-ME,2018-08-08
14583-19194-ED,2006-08-17
59237-90178-AK,2018-02-16
30058-73263-NG,1994-08-21
49004-88868-KB,2014-08-13
2370-1262-MJ,2011-06-09
29892-59282-GH,2010-09-12
68531-94660-BA,1999-09-17
72183-33545-OK,2016-09-26
44064-56710-LG,2018-07-30
86401-70144-GI,2016-09-30
76387-36955-FA,2017-03-25
