id,tipo_contenido,duración (días)
26643,video,34
26645,imagenes,90
26646,video,29
26648,video,78
26650,spam,37
26652,video,32
26653,imagenes,72
26657,video,41
26658,imagenes,34
26659,spam,47
26660,video,35
26662,audio,88
26666,imagenes,47
26668,spam,58
26669,spam,30
26672,imagenes,71
26674,video,53
26675,audio,47
26679,audio,21
26680,imagenes,9
26681,spam,53
26683,spam,19
26685,imagenes,47
26686,imagenes,49
26687,imagenes,40
26688,audio,51
26690,imagenes,86
26691,spam,21
26693,spam,21
26694,imagenes,67
26697,audio,83
26698,spam,79
26700,video,48
26704,video,71
26712,audio,32
26714,spam,79
26715,spam,31
26720,video,72
26721,video,81
26722,audio,42
26729,video,86
26730,imagenes,33
26733,video,21
26735,spam,71
26736,spam,84
26739,video,36
26741,audio,6
26742,audio,61
26745,audio,75
26748,spam,71
26749,video,44
26750,audio,54
26752,spam,3
26754,audio,89
26755,video,57
26756,spam,7
26757,imagenes,51
26758,video,4
26759,imagenes,21
26761,spam,3
26762,spam,47
26768,imagenes,52
26770,audio,49
26771,spam,68
26772,audio,15
26773,spam,66
26774,imagenes,77
26778,imagenes,22
26782,imagenes,27
26783,audio,23
26786,spam,41
26789,video,18
26790,video,72
26792,spam,53
26794,imagenes,41
26795,audio,70
26798,imagenes,41
26801,imagenes,80
26802,video,83
26806,spam,54
26808,imagenes,40
26812,imagenes,59
26813,audio,48
26814,spam,5
26815,spam,50
26816,audio,84
26817,audio,49
26819,audio,10
26820,video,71
26821,video,15
26825,spam,17
26826,video,13
26827,video,61
26830,spam,84
26832,imagenes,54
26835,imagenes,11
26837,imagenes,73
26840,imagenes,75
26842,imagenes,51
26844,spam,51
26845,video,7
26846,audio,45
26847,audio,53
26848,imagenes,16
26849,video,18
26850,imagenes,6
26852,imagenes,75
26857,spam,27
26859,audio,87
26860,video,35
26861,spam,74
26862,video,43
26863,spam,69
26864,spam,45
26865,imagenes,71
26869,video,62
26871,video,64
26874,imagenes,17
26875,audio,45
26876,video,73
26877,video,56
26878,audio,40
26879,spam,36
26880,video,16
26882,spam,27
26884,imagenes,54
26889,video,1
26893,video,32
26894,video,82
26895,imagenes,17
26896,imagenes,17
26900,imagenes,39
26902,imagenes,29
26903,video,46
26905,video,33
26907,video,1
26909,audio,84
26910,spam,69
26912,video,20
26913,spam,59
26915,audio,58
26918,spam,47
26919,spam,50
26920,imagenes,85
26923,audio,69
26924,audio,62
26925,spam,81
26926,imagenes,70
26927,video,44
26930,spam,32
26931,audio,34
26933,audio,68
26934,spam,13
26935,imagenes,61
26936,video,3
26938,audio,44
26940,spam,15
26941,imagenes,11
26943,imagenes,73
26945,spam,79
26948,imagenes,24
26949,video,85
26951,video,9
26953,video,54
26954,video,77
26956,audio,38
26958,spam,16
26959,imagenes,80
26960,audio,29
26961,imagenes,54
26962,audio,1
26963,imagenes,11
26964,video,11
26967,video,25
26968,spam,43
26969,spam,29
26972,video,70
26973,video,58
26977,video,71
26985,audio,58
26986,audio,87
26987,imagenes,7
26988,audio,21
26993,imagenes,8
26997,spam,59
26999,imagenes,66
27000,video,31
27002,audio,59
27003,audio,52
27006,imagenes,75
27007,spam,35
27010,video,36
27011,imagenes,19
27013,spam,13
27014,audio,84
27016,video,39
27017,video,56
27018,video,39
27022,video,80
27028,audio,46
27029,imagenes,57
27031,video,67
27035,spam,79
27036,spam,2
27038,imagenes,4
27041,imagenes,44
27043,imagenes,90
27044,spam,35
27045,spam,89
27046,audio,33
27053,audio,28
27054,imagenes,74
27055,spam,56
27056,audio,57
27057,audio,10
27058,imagenes,81
27059,video,63
27060,imagenes,19
27061,imagenes,27
27062,imagenes,25
27063,spam,80
27064,video,42
27065,audio,31
27066,imagenes,21
27067,video,17
27069,imagenes,71
27070,spam,46
27071,video,83
27072,spam,13
27075,audio,25
27078,audio,9
27085,audio,59
27094,video,51
27095,spam,25
27096,spam,77
27099,spam,4
27104,imagenes,20
27105,audio,51
27109,imagenes,38
27116,video,75
27118,audio,5
27119,video,54
27120,spam,23
27123,audio,18
27124,spam,89
27126,audio,54
27128,audio,24
27130,audio,21
27132,spam,4
27133,audio,79
27134,video,19
27139,video,40
27145,imagenes,36
27149,imagenes,40
27151,spam,34
27153,spam,44
27157,imagenes,77
27160,spam,16
27161,audio,77
27162,video,15
27163,video,30
27164,audio,19
27165,imagenes,84
27166,imagenes,11
27167,video,88
27170,spam,4
27171,audio,74
27172,audio,75
27179,spam,43
27180,audio,24
27184,audio,47
27185,imagenes,89
27186,audio,88
27188,video,65
27191,video,61
27196,spam,89
27197,audio,57
27198,video,78
27201,imagenes,56
27202,spam,79
27203,imagenes,82
27208,imagenes,40
27209,audio,60
27210,spam,7
27215,video,88
27216,audio,73
27220,spam,27
27221,spam,72
27222,imagenes,55
27225,imagenes,17
27227,spam,21
27228,imagenes,18
27229,audio,70
27231,video,15
27233,imagenes,34
27234,audio,57
27236,spam,69
27238,audio,1
27239,imagenes,68
27240,spam,8
27241,spam,87
27244,video,23
27245,audio,55
27246,spam,9
27248,spam,65
27249,video,17
27250,video,32
27253,video,56
27257,audio,74
27260,video,24
27264,spam,46
27265,audio,49
27266,video,55
27267,spam,48
27270,video,1
27271,video,31
27274,imagenes,10
27275,spam,45
27277,audio,5
27278,video,16
27282,spam,78
27285,imagenes,74
27294,audio,67
27296,imagenes,88
27297,spam,79
27307,spam,33
27309,spam,1
27311,imagenes,79
27312,audio,5
27313,spam,27
27314,imagenes,80
27316,audio,27
27317,imagenes,20
27318,video,83
27321,video,58
27323,imagenes,8
27324,video,33
27328,audio,8
27332,video,78
27335,audio,83
27336,audio,1
27338,video,84
27339,video,3
27340,audio,51
27342,video,56
27344,audio,84
27345,spam,46
27347,imagenes,17
27349,spam,69
27354,spam,65
27359,video,80
27360,imagenes,80
27363,audio,65
27365,spam,2
27366,spam,70
27367,spam,79
27368,spam,43
27369,video,38
27370,imagenes,25
27372,audio,64
27375,spam,53
27377,imagenes,4
27378,video,16
27381,imagenes,58
27382,imagenes,73
27383,spam,88
27384,imagenes,41
27386,audio,2
27390,imagenes,48
27393,imagenes,13
27395,spam,75
27396,audio,19
27399,imagenes,14
27401,video,29
27402,spam,12
27405,spam,40
27406,video,57
27407,video,26
27413,audio,71
27414,audio,77
27415,imagenes,90
27417,spam,17
27422,spam,46
27425,video,79
27427,video,19
27429,spam,36
27430,imagenes,15
27431,imagenes,7
27432,audio,71
27434,imagenes,63
27436,video,3
27439,audio,70
27445,spam,77
27448,spam,15
27449,video,83
27451,audio,75
27452,audio,46
27453,video,7
27455,audio,82
27457,video,77
27461,audio,73
27465,imagenes,26
27466,audio,45
27467,spam,17
27468,audio,82
27470,video,90
27472,imagenes,29
27473,spam,37
27474,audio,38
27475,video,19
27477,spam,86
27480,spam,64
27481,video,40
27483,video,7
27488,audio,5
27489,spam,90
27494,imagenes,39
27495,audio,27
27502,audio,39
27506,spam,86
27508,audio,73
27510,video,64
27514,imagenes,50
27515,video,78
27517,audio,41
27522,imagenes,22
27523,spam,6
27525,imagenes,25
27526,spam,63
27527,spam,46
27528,spam,52
27529,video,45
27530,audio,84
27532,video,78
27533,video,61
27535,video,58
27537,spam,1
27538,audio,40
27540,audio,84
27544,imagenes,72
27545,audio,2
27546,spam,77
27547,video,62
27548,imagenes,45
27549,video,80
27550,audio,19
27552,spam,81
27556,spam,33
27559,spam,10
27560,imagenes,60
27561,video,69
27562,imagenes,22
27566,audio,36
27567,video,7
27568,video,62
27569,spam,51
27570,audio,76
27571,imagenes,23
27573,audio,15
27574,spam,25
27575,imagenes,9
27578,imagenes,1
27579,spam,14
27581,spam,78
27582,video,85
27584,imagenes,81
27587,spam,78
27588,imagenes,76
27589,spam,29
27590,spam,63
27591,imagenes,7
27593,spam,8
27594,spam,45
27595,video,69
27596,imagenes,14
27599,video,23
27603,spam,10
27605,video,28
27606,audio,7
27607,spam,67
27608,spam,26
27612,spam,20
27615,imagenes,88
27617,video,66
27625,audio,58
27627,imagenes,58
27628,imagenes,37
27629,imagenes,70
27633,imagenes,64
27634,imagenes,20
27635,imagenes,79
27637,spam,72
27638,video,14
27641,imagenes,39
27642,audio,35
27644,audio,8
27645,video,9
27646,spam,88
27650,imagenes,63
27652,spam,18
27653,spam,50
27654,video,42
27656,video,26
27658,spam,77
27659,imagenes,32
27662,spam,87
27663,audio,28
27667,video,22
27669,imagenes,84
27670,video,43
27672,imagenes,64
27677,imagenes,37
27678,spam,63
27679,audio,46
27681,audio,69
27682,imagenes,75
27686,audio,49
27687,audio,66
27692,video,52
27693,spam,54
27694,video,27
27695,audio,69
27696,audio,33
27699,spam,52
27701,spam,18
27702,audio,1
27704,video,56
27708,spam,59
27709,video,78
27710,imagenes,12
27711,video,49
27714,video,73
27715,video,67
27716,imagenes,64
27720,audio,77
27721,audio,33
27724,video,9
27726,audio,72
27732,audio,33
27733,video,23
27734,spam,45
27736,imagenes,12
27738,imagenes,22
27740,audio,52
27741,video,34
27742,imagenes,65
27743,video,79
27744,video,86
27745,imagenes,50
27748,imagenes,6
27749,video,52
27751,video,64
27753,imagenes,66
27756,spam,83
27759,imagenes,31
27760,imagenes,25
27761,imagenes,45
27763,video,72
27764,spam,54
27765,audio,48
27768,imagenes,37
27775,imagenes,4
27776,imagenes,63
27779,spam,63
27784,audio,37
27785,video,11
27786,spam,11
27788,spam,73
27791,imagenes,36
27792,audio,28
27793,spam,32
27794,audio,79
27796,audio,21
27797,video,19
27804,spam,14
27807,spam,15
27811,video,16
27812,imagenes,50
27813,video,43
27815,spam,2
27816,imagenes,35
27817,imagenes,44
27818,spam,28
27820,audio,46
27821,video,32
27824,imagenes,19
27825,audio,78
27826,audio,71
27829,imagenes,55
27831,audio,55
27832,imagenes,61
27834,imagenes,5
27835,video,84
27836,audio,42
27841,video,41
27842,video,6
27844,audio,62
27846,spam,48
27847,video,40
27848,imagenes,26
27850,audio,65
27851,audio,88
27857,audio,77
27858,spam,59
27859,imagenes,72
27860,imagenes,7
27863,imagenes,26
27864,video,87
27866,spam,16
27867,spam,72
27868,spam,31
27874,audio,36
27877,spam,54
27878,imagenes,60
27879,spam,53
27880,spam,62
27881,imagenes,69
27882,imagenes,21
27883,spam,16
27884,spam,7
27886,spam,57
27888,spam,85
27889,spam,60
27890,video,74
27891,imagenes,51
27892,imagenes,51
27893,audio,70
27896,imagenes,24
27898,spam,6
27899,imagenes,66
27900,audio,40
27902,spam,58
27904,audio,19
27905,imagenes,66
27907,imagenes,85
27908,video,70
27913,video,9
27915,imagenes,43
27917,imagenes,88
27919,audio,7
27920,audio,47
27922,audio,20
27924,video,45
27930,audio,62
27932,imagenes,38
27933,video,32
27936,spam,23
27938,video,26
27939,spam,36
27943,imagenes,3
27944,spam,57
27945,spam,58
27949,audio,82
27951,video,7
27953,video,1
27954,spam,9
27956,spam,71
27957,spam,43
27961,video,73
27963,video,59
27964,video,85
27968,audio,90
27969,imagenes,45
27970,spam,9
27971,audio,80
27972,imagenes,20
27974,spam,32
27975,spam,1
27976,audio,63
27977,video,49
27978,video,60
27979,imagenes,53
27980,video,50
27981,imagenes,27
27984,imagenes,51
27986,imagenes,41
27992,spam,37
27995,video,75
27997,spam,1
27998,video,46
28000,imagenes,61
28001,video,55
28003,video,70
28005,audio,5
28006,spam,4
28007,video,42
28008,audio,26
28010,imagenes,35
28011,spam,52
28013,imagenes,56
28014,spam,46
28016,imagenes,57
28017,spam,29
28018,imagenes,56
28019,spam,60
28021,imagenes,22
28025,audio,68
28027,audio,13
28029,imagenes,5
28030,video,76
28031,video,37
28032,imagenes,79
28036,spam,60
28037,audio,7
28039,audio,52
28040,spam,16
28042,spam,30
28043,spam,27
28048,audio,33
28050,video,14
28051,video,52
28052,imagenes,15
28056,audio,31
28059,audio,70
28060,spam,76
28061,spam,5
28062,spam,88
28063,video,52
28065,imagenes,89
28067,audio,37
28071,spam,42
28072,audio,25
28076,spam,66
28081,audio,18
28082,video,68
28084,audio,3
28085,video,61
28089,audio,9
28090,video,34
28093,video,8
28094,audio,2
28096,spam,34
28097,spam,12
28098,video,81
28100,audio,72
28101,audio,79
28104,imagenes,25
28108,imagenes,88
28110,spam,5
28117,imagenes,18
28122,audio,48
28124,audio,48
28127,spam,5
28128,imagenes,58
28129,imagenes,72
28131,spam,24
28132,spam,69
28135,audio,28
28137,audio,78
28138,audio,79
28141,audio,29
28143,spam,65
28145,audio,16
28146,video,57
28149,spam,84
28151,audio,63
28153,spam,69
28155,imagenes,52
28156,imagenes,73
28157,spam,89
28160,audio,33
28161,video,15
28163,audio,36
28164,spam,50
28171,audio,25
28174,audio,49
28177,video,75
28179,video,48
28181,imagenes,30
28185,imagenes,38
28190,spam,42
28193,audio,14
28195,audio,30
28196,imagenes,90
28198,video,60
28200,video,16
28202,spam,54
28204,video,30
28205,video,67
28208,imagenes,5
28214,video,1
28216,audio,71
28218,imagenes,64
28219,video,32
28220,spam,85
28221,audio,3
28222,audio,86
28223,spam,46
28227,audio,31
28231,video,41
28232,imagenes,74
28233,imagenes,28
28238,spam,4
28239,imagenes,81
28241,video,90
28245,audio,26
28247,video,71
28248,audio,52
28249,video,25
28251,audio,26
28252,imagenes,79
28253,spam,61
28255,spam,70
28256,spam,72
28257,spam,30
28258,audio,83
28261,spam,4
28263,audio,78
28266,video,18
28267,spam,22
28268,imagenes,11
28269,spam,37
28270,imagenes,44
28273,imagenes,18
28278,spam,76
28279,imagenes,80
28282,audio,64
28283,video,76
28284,imagenes,21
28285,audio,7
28288,audio,9
28289,audio,7
28292,video,17
28293,video,80
28294,imagenes,77
28295,spam,38
28297,imagenes,48
28299,spam,86
28300,imagenes,45
28305,video,43
28307,audio,89
28310,spam,2
28314,imagenes,51
28315,imagenes,26
28317,imagenes,2
28320,audio,59
28321,video,66
28323,spam,7
28324,spam,49
28331,video,61
28334,imagenes,22
28336,spam,71
28337,video,25
28338,spam,12
28339,spam,76
28342,imagenes,86
28343,imagenes,12
28344,audio,17
28345,spam,78
28347,video,47
28348,video,55
28354,audio,62
28356,imagenes,57
28359,video,27
28360,imagenes,24
28361,spam,49
28362,audio,10
28368,video,68
28370,video,70
28371,spam,40
28372,spam,24
28373,imagenes,34
28375,spam,8
28380,audio,35
28384,video,54
28385,video,60
28388,imagenes,27
28390,video,56
28392,video,43
28394,imagenes,77
28396,video,58
28397,audio,50
28401,spam,2
28402,imagenes,64
28403,audio,73
28404,spam,15
28406,audio,55
28409,audio,34
28410,spam,48
28412,audio,55
28413,spam,61
28416,imagenes,14
28417,video,79
28419,spam,9
28421,video,27
28424,video,41
28428,imagenes,84
28429,spam,39
28430,spam,26
28431,spam,78
28433,video,90
28434,imagenes,16
28435,video,73
28437,imagenes,16
28438,spam,4
28439,spam,34
28441,video,82
28442,video,65
28443,video,64
28447,video,71
28448,audio,8
28449,video,21
28450,spam,54
28453,video,8
28455,spam,33
28456,audio,26
28460,imagenes,19
28461,audio,47
28462,video,16
28463,spam,80
28464,spam,18
28466,video,45
28470,audio,51
28472,imagenes,36
28475,audio,75
28476,spam,73
28484,imagenes,70
28486,audio,37
28489,video,32
28492,audio,26
28493,spam,86
28496,video,42
28497,spam,74
28504,audio,24
28506,audio,86
28508,imagenes,6
28511,imagenes,22
28514,imagenes,75
28516,imagenes,26
28517,video,18
28519,video,1
28520,video,64
28521,imagenes,85
28522,spam,82
28523,audio,73
28524,audio,72
28525,spam,44
28527,spam,46
28528,video,50
28530,audio,75
28534,audio,83
28535,imagenes,3
28537,video,44
28539,spam,15
28543,audio,27
28545,video,34
28546,audio,15
28548,imagenes,87
28552,spam,42
28554,spam,22
28556,imagenes,47
28557,audio,88
28558,spam,37
28561,imagenes,81
28562,imagenes,58
28563,imagenes,64
28566,video,28
28569,spam,25
28570,audio,50
28572,video,63
28573,video,57
28574,spam,50
28579,video,90
28585,imagenes,84
28589,video,47
28590,imagenes,67
28591,video,40
28592,spam,47
28594,imagenes,22
28595,imagenes,74
28597,spam,32
28599,imagenes,65
28600,spam,3
28602,imagenes,23
28604,video,38
28605,audio,69
28607,imagenes,9
28608,video,36
28611,audio,51
28617,audio,81
28618,video,37
28619,video,32
28620,audio,13
28621,audio,36
28622,imagenes,54
28623,spam,67
28626,imagenes,49
28627,audio,3
28628,spam,55
28629,video,51
28631,audio,42
28633,imagenes,81
28634,imagenes,84
28635,video,34
28636,video,25
28638,spam,40
28639,spam,85
28640,audio,69
28641,audio,11
28642,spam,65
28645,spam,40
28647,audio,30
28650,video,7
28652,audio,41
28653,video,44
28654,imagenes,24
28655,audio,56
28657,audio,82
28658,spam,52
28663,spam,1
28670,video,19
28672,spam,3
28675,video,28
28680,spam,5
28684,video,18
28685,video,19
28686,video,53
28690,spam,33
28692,video,80
28696,imagenes,32
28698,spam,61
28702,video,16
28703,imagenes,54
28706,video,12
28707,audio,82
28712,spam,44
28713,spam,17
28717,video,82
28718,audio,64
28719,spam,78
28722,imagenes,85
28723,spam,56
28724,spam,41
28725,spam,80
28728,video,44
28730,spam,83
28731,spam,89
28733,imagenes,72
28737,spam,8
28739,video,24
28740,audio,81
28742,imagenes,35
28743,imagenes,81
28744,imagenes,14
28746,video,29
28749,audio,37
28751,imagenes,10
28752,audio,51
28755,spam,27
28756,video,9
28760,audio,36
28761,imagenes,40
28764,audio,37
28766,audio,1
28770,audio,54
28778,audio,45
28781,audio,66
28784,imagenes,50
28785,video,46
28786,imagenes,29
28789,audio,87
28792,spam,69
28794,audio,39
28802,spam,31
28806,spam,78
28807,video,81
28811,video,12
28813,video,34
28816,video,49
28820,video,51
28821,imagenes,75
28823,imagenes,72
28824,audio,5
28826,audio,11
28828,audio,63
28830,video,3
28834,spam,89
28835,spam,19
28837,audio,70
28839,spam,51
28841,imagenes,83
28844,imagenes,70
28845,spam,46
28846,spam,82
28847,video,19
28850,video,4
28851,video,24
28853,spam,84
28855,video,23
28856,video,42
28857,audio,30
28858,video,75
28860,audio,1
28861,spam,52
28864,audio,22
28865,imagenes,16
28866,spam,37
28868,spam,3
28869,imagenes,40
28871,imagenes,15
28875,imagenes,76
28876,spam,41
28877,video,69
28878,imagenes,33
28881,video,56
28885,spam,28
28890,audio,62
28893,spam,87
28894,audio,65
28897,video,58
28899,spam,22
28900,video,51
28901,video,75
28902,spam,2
28905,spam,31
28908,imagenes,43
28909,video,25
28913,audio,59
28914,video,40
28921,audio,79
28922,audio,71
28925,spam,81
28928,audio,39
28929,video,39
28930,spam,64
28933,spam,76
28935,spam,76
28938,video,80
28939,audio,62
28940,video,2
28946,video,49
28948,audio,85
28950,imagenes,47
28952,audio,51
28954,imagenes,52
28955,spam,6
28956,video,12
28958,spam,29
28961,audio,4
28962,imagenes,46
28965,audio,55
28967,imagenes,20
28969,spam,42
28970,imagenes,19
28971,spam,46
28972,imagenes,19
28975,spam,67
28976,imagenes,4
28977,imagenes,63
28978,imagenes,72
28979,audio,20
28980,audio,59
28982,audio,67
28984,spam,8
28985,audio,84
28988,audio,54
28989,spam,55
28990,video,37
28992,imagenes,4
28993,video,34
28994,audio,88
28996,video,35
28997,spam,28
28998,audio,83
28999,imagenes,85
29002,spam,2
29004,imagenes,29
29007,video,84
29010,audio,70
29011,audio,51
29017,video,57
29018,audio,56
29023,audio,83
29026,video,73
29029,audio,71
29031,imagenes,77
29032,spam,44
29033,imagenes,47
29036,video,12
29040,imagenes,50
29041,audio,21
29043,spam,60
29047,audio,41
29048,audio,19
29051,video,33
29052,spam,59
29055,video,8
29056,video,43
29057,imagenes,36
29058,spam,6
29059,imagenes,35
29060,audio,39
29061,spam,87
29062,imagenes,82
29067,video,72
29070,spam,70
29071,imagenes,46
29075,spam,28
29076,video,32
29077,video,4
29079,imagenes,32
29081,spam,21
29083,imagenes,32
29084,video,45
29086,video,32
29087,imagenes,12
29089,video,44
29090,imagenes,39
29092,audio,86
29093,audio,80
29096,audio,77
29097,imagenes,79
29098,spam,66
29100,video,53
29101,audio,32
29102,video,63
29103,audio,20
29105,video,75
29106,audio,82
29108,video,60
29109,spam,3
29110,audio,14
29115,video,41
29117,audio,47
29120,audio,34
29124,spam,8
29125,spam,49
29126,audio,37
29127,spam,52
29128,spam,19
